"","PEMEX","CHEVRON","MOBIL","REPSOL","TOTAL","BP","G500"
"2018-12-24",12.1,81.8997039794922,1311.79797363281,10.7219896316528,36.8252830505371,28.1637229919434,5331.5
"2018-12-26",12.72,87.0899047851562,1302.4140625,10.6163005828857,38.2331962585449,29.247241973877,5365
"2018-12-27",12.8,88.6550827026367,1373.04162597656,10.6891899108887,38.3871726989746,28.99365234375,5373.5
"2018-12-28",13.03,88.1117324829102,1373.04162597656,10.4340763092041,38.41650390625,29.3010406494141,5397
"2018-12-31",13.01,88.2252731323242,1318.46594238281,10.4741678237915,38.2625122070312,29.1396560668945,5414
"2019-01-02",14.01,89.7661056518555,1345.83764648438,10.4786672592163,38.7098159790039,29.6545257568359,5414
"2019-01-03",14.26,88.0468444824219,1334.95239257812,10.3060874938965,38.7978134155273,29.8235836029053,5439
"2019-01-04",14.76,89.8715286254883,1353.28564453125,10.6287403106689,39.9343948364258,30.7610969543457,5436
"2019-01-07",15.06,91.0393295288086,1353.28564453125,10.564959526062,39.8610725402832,30.8609867095947,5451.5
"2019-01-08",15.2,90.6419448852539,1380.74633789062,10.681263923645,39.736400604248,30.7610969543457,5488.5
"2019-01-09",15.62,91.8583831787109,1380.74633789062,10.696270942688,40.6090126037598,31.0146808624268,5511.5
"2019-01-10",15.48,92.0043869018555,1380.74633789062,10.9513921737671,40.301025390625,31.2759532928467,5475.5
"2019-01-11",15.29,91.2663803100586,1380.74633789062,10.8613471984863,39.5164222717285,30.9224681854248,5508
"2019-01-14",15.33,90.6014099121094,1342.41979980469,10.8726053237915,39.817066192627,31.0607795715332,5456
"2019-01-15",15.24,90.9258041381836,1348.26806640625,11.0264253616333,39.457763671875,30.9224681854248,5523.5
"2019-01-16",15.3,90.3419189453125,1348.26806640625,11.0864534378052,39.3037757873535,30.830249786377,5544.5
"2019-01-17",15.42,90.7960433959961,1348.248046875,11.0676946640015,39.4210891723633,30.8379383087158,5561.5
"2019-01-18",15.4,92.7504653930664,1348.248046875,11.0076675415039,40.0077209472656,31.3220653533936,5538.5
"2019-01-22",15.18,91.1042098999023,1348.248046875,10.9851560592651,39.2157745361328,30.7995128631592,5527.5
"2019-01-23",15.48,90.3337860107422,1363.26257324219,10.9926595687866,38.8271369934082,30.830249786377,5502.5
"2019-01-24",15.52,92.0530471801758,1363.26257324219,11.0714464187622,39.1131248474121,30.8225708007812,5390
"2019-01-25",15.82,91.8178558349609,1339.4072265625,11.2552824020386,39.7510719299316,30.8225708007812,5462.5
"2019-01-28",15.09,90.9663314819336,1344.60290527344,11.1052141189575,39.2964401245117,30.4076099395752,5505
"2019-01-29",15.57,90.6906127929688,1344.60290527344,11.1277236938477,39.6484146118164,30.8917236328125,5524
"2019-01-30",16,91.6475448608398,1344.60290527344,11.0864534378052,39.7217445373535,31.2528991699219,5582.5
"2019-01-31",16.3,92.9775390625,1359.60754394531,11.2928018569946,40.1323776245117,31.5986995697021,5597.5
"2019-02-01",16.43,95.9943466186523,1360.23999023438,11.2890510559082,40.5576820373535,31.7677669525146,5555
"2019-02-04",16.49,97.1053695678711,1427.29162597656,11.0827026367188,40.7043380737305,31.8061809539795,5578.5
"2019-02-05",16.63,96.89453125,1415.76416015625,11.2627878189087,40.9829711914062,32.9050750732422,5606.5
"2019-02-06",16.22,96.4079360961914,1422.431640625,11.3490772247314,40.7849998474121,33.0741310119629,5575.5
"2019-02-07",15.88,95.8808059692383,1410.28149414062,11.5028991699219,40.0077209472656,32.812858581543,5588
"2019-02-08",15.69,95.3536758422852,1378.10021972656,11.4578790664673,40.447681427002,32.651481628418,5553.5
"2019-02-11",15.32,94.8427658081055,1416.47888183594,11.427864074707,40.440357208252,32.4363136291504,5583.5
"2019-02-12",16.04,96.2781829833984,1426.2041015625,11.5591764450073,40.7776679992676,32.5976829528809,5605.5
"2019-02-13",16.26,96.9674987792969,1459.81884765625,11.5329132080078,40.2423667907715,32.7667427062988,5623
"2019-02-14",16.72,96.7873001098633,1455.66784667969,11.2740430831909,40.6016807556152,32.6458930969238,5617.5
"2019-02-15",16.75,97.7620315551758,1476.62097167969,11.1502342224121,41.2763023376465,32.9733734130859,5625.5
"2019-02-19",16.8,97.7292785644531,1476.62097167969,11.1689929962158,41.3496208190918,33.0435485839844,5629.5
"2019-02-20",16.72,98.5238342285156,1484.67602539062,11.2627878189087,41.3276214599609,33.1215133666992,5639.5
"2019-02-21",16.65,97.5900268554688,1492.92932128906,11.3190631866455,41.1296424865723,32.9733734130859,5664
"2019-02-22",16.63,97.794807434082,1484.62707519531,11.2515306472778,41.6722640991211,33.1059150695801,5639
"2019-02-25",16.24,97.9832229614258,1484.62707519531,11.3828439712524,41.4229545593262,33.1449089050293,5639.5
"2019-02-26",16.27,98.2453308105469,1489.22265625,11.4016017913818,41.5475997924805,33.1526985168457,5636
"2019-02-27",16.42,98.3600234985352,1489.96411132812,11.3378229141235,41.5769348144531,33.4022026062012,5576
"2019-02-28",15.72,97.9504547119141,1507.47790527344,11.4091053009033,41.7309265136719,33.2540550231934,5618
"2019-03-01",15.49,99.9573059082031,1509.43481445312,11.3978500366211,41.9509086608887,33.1994819641113,5686.5
"2019-03-04",15.56,100.031021118164,1512.20239257812,11.3715867996216,42.1928977966309,33.2462539672852,5693
"2019-03-05",15.66,100.989372253418,1512.20239257812,11.2702913284302,42.4055519104004,33.3242378234863,5704
"2019-03-06",15.29,101.185989379883,1541.85314941406,11.3528299331665,42.2002258300781,33.293041229248,5687
"2019-03-07",15.04,99.8835678100586,1509.48461914062,11.3678359985352,41.870246887207,33.2384605407715,5711.5
"2019-03-08",14.98,99.6214447021484,1548.32727050781,11.3490772247314,41.5329399108887,32.9421844482422,5748
"2019-03-11",15.87,101.25968170166,1519.12072753906,11.3415727615356,41.7455902099609,33.0045585632324,5752.5
"2019-03-12",15.82,101.489051818848,1535.04333496094,11.3303194046021,41.7162551879883,33.1059150695801,5769.5
"2019-03-13",16.25,102.119781494141,1535.04333496094,11.3190631866455,42.7868423461914,34.1740951538086,5754.5
"2019-03-14",16.25,102.062438964844,1539.08605957031,11.3303194046021,42.801513671875,34.2676658630371,5775
"2019-03-15",16.59,102.644004821777,1539.57995605469,11.3040561676025,42.9307098388672,34.2052841186523,5729.5
"2019-03-18",17.11,103.110893249512,1539.57995605469,11.0714464187622,43.5469779968262,34.4937744140625,5719
"2019-03-19",17.37,102.619438171387,1539.57995605469,11.1464824676514,42.8341903686523,34.6731071472168,5733.5
"2019-03-20",17.63,102.136161804199,1539.57995605469,11.0977096557617,43.0049514770508,34.7198905944824,5696
"2019-03-21",17.05,103.094512939453,1539.57995605469,11.244029045105,42.6931114196777,34.7198905944824,5673.5
"2019-03-22",15.82,100.825561523438,1539.57995605469,11.2627878189087,41.5867958068848,34.2676658630371,5670.5
"2019-03-25",15.88,100.661743164062,1503.30700683594,11.2552824020386,41.3640556335449,33.9401931762695,5657.5
"2019-03-26",16.39,101.677436828613,1526.70141601562,11.525408744812,41.7204475402832,34.1663093566895,5652
"2019-03-27",15.49,100.579818725586,1533.44226074219,11.6417140960693,41.3863220214844,33.9869689941406,5637.5
"2019-03-28",15.8,100.768203735352,1536.86193847656,11.6117010116577,41.2601051330566,34.0181732177734,5549.5
"2019-03-29",15.92,100.899299621582,1536.86193847656,11.6041975021362,41.3195037841797,34.0883407592773,5542.5
"2019-04-01",15.94,102.340934753418,1541.85314941406,11.4128580093384,41.7427215576172,34.3768272399902,5592.5
"2019-04-02",16.02,102.332748413086,1542.05102539062,11.326566696167,41.5496788024902,34.4859771728516,5650.5
"2019-04-03",15.72,101.480842590332,1542.05102539062,11.3678359985352,41.4754257202148,34.4859771728516,5636.5
"2019-04-04",16.17,102.226280212402,1542.05102539062,11.4541263580322,41.6016464233398,34.4236106872559,5646.5
"2019-04-05",16.5,103.553237915039,1554.70239257812,11.360333442688,42.1213989257812,34.7198905944824,5538
"2019-04-08",16.99,103.766212463379,1555.6904296875,11.4503755569458,42.3664245605469,35.265682220459,5562
"2019-04-09",16.88,102.832389831543,1531.9697265625,11.5404176712036,41.9060707092285,35.0785446166992,5544
"2019-04-10",16.99,102.791442871094,1520.80126953125,11.5366659164429,42.158519744873,35.1175384521484,5482
"2019-04-11",16.47,103.201019287109,1520.80126953125,11.5816879272461,41.8615303039551,34.984977722168,5449
"2019-04-12",14.94,98.0978927612305,1520.80126953125,11.4653816223145,41.8318214416504,34.8290405273438,5536
"2019-04-15",15.02,98.4091567993164,1520.80126953125,11.5104026794434,41.8466720581055,34.8290405273438,5470
"2019-04-16",15.37,99.2528305053711,1513.4873046875,11.4616298675537,41.3417778015137,34.6809120178223,5614.5
"2019-04-17",15.3,98.5156402587891,1517.16394042969,11.2928018569946,41.9060707092285,34.7900657653809,5590.5
"2019-04-18",15.62,98.1798095703125,1544.81848144531,11.4766368865967,42.1213989257812,34.6107330322266,5595
"2019-04-22",15.69,99.8508148193359,1556.77746582031,11.3490772247314,42.9529800415039,35.1175384521484,5537
"2019-04-23",15.8,99.949104309082,1540.86486816406,11.3115606307983,42.60400390625,35.1019439697266,5513.5
"2019-04-24",15.34,96.8855972290039,1554.19787597656,11.2515306472778,41.2823829650879,34.4080123901367,5618.5
"2019-04-25",15.47,96.5743255615234,1491.44665527344,11.1539850234985,41.4977035522461,34.2754592895508,5669
"2019-04-26",15.38,95.9190292358398,1505.77795410156,11.2815446853638,40.9631080627441,33.7686576843262,5688.5
"2019-04-29",15.37,96.426872253418,1500.44091796875,11.3040561676025,40.614143371582,33.5425453186035,5729
"2019-04-30",15.23,98.343620300293,1468.42749023438,11.3940992355347,41.3343620300293,34.096134185791,5754
"2019-05-01",14.93,96.500602722168,1463.544921875,11.1089649200439,40.8294639587402,33.5893249511719,5744.5
"2019-05-02",14.91,95.3292694091797,1463.544921875,11.1727447509766,40.9037132263184,33.2384605407715,5756.5
"2019-05-03",15.01,96.0582733154297,1437.08618164062,11.0639419555664,40.9705352783203,33.5893249511719,5785
"2019-05-06",14.86,96.9838943481445,1452.90002441406,11.0639419555664,40.0869750976562,33.4723739624023,5830.5
"2019-05-07",14.71,96.8773956298828,1454.21496582031,11.3528299331665,38.9583969116211,32.9187850952148,5803.5
"2019-05-08",15.26,96.2466735839844,1438.27282714844,11.1239719390869,38.9955177307129,32.9655723571777,5821
"2019-05-09",14.78,99.2692337036133,1438.27282714844,11.0752000808716,39.195987701416,32.9537010192871,5826.5
"2019-05-10",14.81,99.9245147705078,1441.00231933594,10.9814043045044,39.5449485778809,32.8350257873535,5847
"2019-05-13",14.35,98.654899597168,1441.00231933594,10.7825622558594,39.0029487609863,32.621395111084,5872.5
"2019-05-14",14.36,99.6378326416016,1441.00231933594,10.8200798034668,39.3519096374512,32.8745727539062,5868
"2019-05-15",14.16,100.047370910645,1441.88244628906,10.7075262069702,39.68603515625,33.0486488342285,5927
"2019-05-16",13.85,99.9233322143555,1441.88244628906,10.7187814712524,40.3022956848145,33.4521636962891,5973
"2019-05-17",13.46,99.6917037963867,1441.88244628906,10.6625032424927,40.6958198547363,33.4996376037598,5969
"2019-05-20",13.68,99.9563827514648,1415.19055175781,10.8200798034668,40.7552185058594,33.689525604248,5937
"2019-05-21",14.1,100.369987487793,1409.25695800781,10.8801078796387,40.8814430236816,33.8240280151367,5937
"2019-05-22",14.22,99.7330780029297,1409.25695800781,11.0189237594604,40.1909255981445,33.4996376037598,5907
"2019-05-23",13.91,97.4996795654297,1409.25695800781,11.0977096557617,39.344482421875,32.7084350585938,5938
"2019-05-24",14.1,98.1945114135742,1409.25695800781,11.1652421951294,39.6637535095215,33.0407371520996,5949
"2019-05-28",14.32,97.863639831543,1409.25695800781,11.3003053665161,39.277660369873,32.8191986083984,5976
"2019-05-29",14.55,96.5897750854492,1351.60107421875,11.2252702713013,38.9880867004395,32.6530494689941,5958
"2019-05-30",14.5,95.4400100708008,1351.60107421875,10.8313341140747,38.6242713928223,32.4631576538086,5953
"2019-05-31",14.43,94.1744232177734,1351.60107421875,10.8913621902466,38.2381706237793,32.2178802490234,5980
"2019-06-03",14.77,95.9445648193359,1415.19055175781,10.9739027023315,38.8173141479492,32.471076965332,6007
"2019-06-04",15.03,97.0281982421875,1415.19055175781,11.0189237594604,39.1440124511719,32.7242584228516,5935
"2019-06-05",14.71,97.3176956176758,1444.26586914062,10.797568321228,38.8470153808594,32.471076965332,5958
"2019-06-06",14.95,99.8240585327148,1444.26586914062,10.9401340484619,39.6117782592773,32.9220581054688,5979
"2019-06-07",15.38,100.485809326172,1422.01440429688,10.8500938415527,40.1709136962891,33.3413925170898,5834
"2019-06-10",15.07,101.155815124512,1420.66943359375,10.8688516616821,40.4343109130859,33.2939224243164,5886.5
"2019-06-11",15.52,100.229362487793,1408.26818847656,10.977653503418,41.021297454834,33.4996376037598,5836
"2019-06-12",15.21,99.4187393188477,1414.34997558594,10.9063701629639,39.7419738769531,32.4868927001953,5899
"2019-06-13",15.47,100.014320373535,1414.34997558594,10.947639465332,39.7570266723633,32.6134834289551,5797.5
"2019-06-14",15.4,99.9315872192383,1407.98132324219,11.0001630783081,40.0204086303711,32.3682136535645,5756.5
"2019-06-17",15.46,100.411346435547,1432.99182128906,10.977653503418,39.6065216064453,31.9963417053223,5810.5
"2019-06-18",15.79,101.685203552246,1432.99182128906,11.0076675415039,40.4042167663574,32.5027084350586,5949
"2019-06-19",15.94,101.652145385742,1432.10168457031,10.7825622558594,40.6826591491699,32.510627746582,5943.5
"2019-06-20",16.37,102.801902770996,1432.10168457031,10.8013200759888,41.3524169921875,33.0802993774414,5952
"2019-06-21",16.62,103.339584350586,1464.83618164062,10.730037689209,41.6684951782227,33.5866661071777,5944.5
"2019-06-24",16.59,103.323028564453,1464.83618164062,10.6055841445923,41.954460144043,33.3730392456055,5931
"2019-06-25",15.98,102.272521972656,1453.95776367188,10.7961521148682,41.7286949157715,33.1198539733887,5867.5
"2019-06-26",15.86,102.512390136719,1453.95776367188,10.6522550582886,42.2028045654297,33.2939224243164,5861.5
"2019-06-27",15.54,101.834106445312,1446.93591308594,10.7883729934692,41.8415756225586,32.9299659729004,5977.5
"2019-06-28",15.57,102.93424987793,1438.92541503906,10.9478254318237,41.984561920166,32.9932670593262,5914
"2019-07-01",15.49,103.265113830566,1426.01940917969,10.8194856643677,42.1651611328125,33.2939224243164,5757.5
"2019-07-02",15.23,101.685203552246,1432.88293457031,10.7105913162231,42.0974311828613,33.1198539733887,5840
"2019-07-03",15.33,102.03263092041,1432.88293457031,10.8078203201294,41.773853302002,32.7242584228516,5941.5
"2019-07-05",15.68,102.189804077148,1432.0029296875,10.6639223098755,41.6684951782227,32.4631576538086,6000.5
"2019-07-08",16,102.239410400391,1424.09130859375,10.7222585678101,41.8415756225586,32.5027084350586,6007.5
"2019-07-09",16.05,102.03263092041,1446.49108886719,10.9633817672729,41.7512664794922,32.3998603820801,6072.5
"2019-07-10",16.28,103.761444091797,1463.64953613281,10.8428201675415,42.3683547973633,32.6134834289551,6092
"2019-07-11",16.69,103.753173828125,1458.70434570312,10.7144804000854,42.4661903381348,32.6609535217285,6056
"2019-07-12",16.83,104.208106994629,1458.69445800781,10.7105913162231,42.4812431335449,32.6055641174316,6076
"2019-07-15",16.49,103.993049621582,1452.75109863281,10.6872549057007,42.5790748596191,32.1941413879395,6079
"2019-07-16",16.19,103.198944091797,1447.51953125,10.6989240646362,41.8340530395508,31.8143634796143,5969
"2019-07-17",16.16,102.686096191406,1420.63000488281,10.6522550582886,41.1116065979004,31.0785388946533,5934
"2019-07-18",16.13,103.132766723633,1420.63000488281,10.7261457443237,40.9761505126953,30.7304172515869,5854.5
"2019-07-19",15.99,103.430549621582,1408.47583007812,10.768928527832,41.0137710571289,31.0389842987061,5943
"2019-07-22",15.99,103.653900146484,1408.47583007812,10.8505992889404,40.9460525512695,31.1339302062988,5992
"2019-07-23",16.07,104.075759887695,1421.42102050781,10.8272647857666,40.8632659912109,31.2288780212402,5999
"2019-07-24",15.86,104.671340942383,1394.42236328125,10.7183685302734,40.4568824768066,30.9677677154541,5880.5
"2019-07-25",15.48,103.918594360352,1394.42236328125,10.4966897964478,40.1031951904297,30.8490982055664,5926
"2019-07-26",15.07,102.338691711426,1394.42236328125,10.3255701065063,40.359058380127,30.8411750793457,5827
"2019-07-29",15.23,102.760543823242,1394.42236328125,10.3489036560059,40.38916015625,30.9282207489014,5805.5
"2019-07-30",15.13,102.851531982422,1422.11328125,10.3411264419556,39.9978370666504,31.6403007507324,5836
"2019-07-31",15.05,101.834106445312,1414.69592285156,10.4850215911865,38.9367408752441,31.4424934387207,5700.5
"2019-08-01",14.72,99.8736953735352,1384.82971191406,11.1150569915771,38.3271827697754,30.8570156097412,5449.5
"2019-08-02",14.95,99.8654174804688,1362.7763671875,11.3095121383667,37.1682624816895,30.44557762146,5505.5
"2019-08-05",14.18,98.2193298339844,1344.97497558594,11.3445148468018,36.9801292419434,29.7967967987061,5615
"2019-08-06",14.32,98.7487182617188,1344.97497558594,11.3328475952148,36.8521881103516,29.7572326660156,5576
"2019-08-07",14.19,98.5171051025391,1355.05236816406,11.1772832870483,36.6941604614258,29.7097568511963,5543.5
"2019-08-08",14.63,101.933364868164,1377.46203613281,11.1889505386353,37.1155891418457,29.9068355560303,5660.5
"2019-08-09",14.51,101.263359069824,1362.3310546875,11.0995016098022,36.7167434692383,29.6092128753662,5736
"2019-08-12",14,100.543685913086,1363.19201660156,10.7455930709839,36.5963287353516,29.4805145263672,5790
"2019-08-13",14.09,101.23853302002,1353.24682617188,10.5628061294556,37.1983604431152,29.9229259490967,5754.5
"2019-08-14",13.39,97.3921508789062,1340.87719726562,10.4266862869263,36.3630409240723,29.1668033599854,5683
"2019-08-15",13.35,96.7386703491211,1276.95056152344,10.2361211776733,36.1598434448242,28.9978885650635,5726
"2019-08-16",13.23,96.7804565429688,1276.95056152344,10.2905683517456,36.1297492980957,29.1909351348877,5723.5
"2019-08-19",13.12,98.0339889526367,1276.95056152344,10.2050085067749,36.8070373535156,29.6413917541504,5814.5
"2019-08-20",13.08,97.0478744506836,1353.7021484375,10.0766677856445,36.5511741638184,29.3196430206299,5801
"2019-08-21",13.81,98.5103149414062,1356.90808105469,10.1816740036011,36.9650764465332,29.5609550476074,5714.5
"2019-08-22",13.6,98.3849716186523,1366.80407714844,9.87832260131836,36.8521881103516,29.375940322876,5608.5
"2019-08-23",12.97,96.2539825439453,1337.81945800781,9.70720291137695,36.212532043457,29.1265888214111,5674.5
"2019-08-26",12.79,96.7219696044922,1299.70068359375,9.70331287384033,36.5135459899902,29.1989803314209,5657
"2019-08-27",12.92,96.7971801757812,1331.93139648438,9.97166156768799,36.6715774536133,29.4402885437012,5629.5
"2019-08-28",13.08,97.6328735351562,1349.78356933594,9.76553916931152,36.9500160217285,29.6253032684326,5549
"2019-08-29",13.4,98.20947265625,1361.97485351562,9.9561071395874,37.273624420166,29.7218246459961,5476
"2019-08-30",13.55,98.3766174316406,1354.73095703125,9.94443798065186,37.5671119689941,29.7218246459961,5501
"2019-09-03",13.4,97.1648712158203,1354.73095703125,9.76165103912354,37.093017578125,29.7218246459961,5449
"2019-09-04",13.98,97.9838485717773,1353.84069824219,9.79665279388428,37.5671119689941,30.0114059448242,5330.5
"2019-09-05",14.14,98.3097610473633,1354.78063964844,9.76165103912354,37.9358596801758,30.0596656799316,5554.5
"2019-09-06",14.3,98.8278961181641,1371.94006347656,10.0183324813843,38.0186424255371,30.1240139007568,5585
"2019-09-09",14.52,99.772216796875,1364.62707519531,10.1622276306152,38.3196563720703,30.1642379760742,5516.5
"2019-09-10",14.61,101.827995300293,1382.43933105469,10.282790184021,39.0345726013184,30.4377250671387,5574.5
"2019-09-11",14.57,101.351638793945,1384.63635253906,10.3994617462158,38.7109756469727,30.4055500030518,5555.5
"2019-09-12",14.71,101.468620300293,1385.40808105469,10.3527946472168,38.9066429138184,30.3009834289551,5466.5
"2019-09-13",14.54,101.535499572754,1385.90283203125,10.547248840332,39.0195274353027,30.4618549346924,5447
"2019-09-16",15.08,103.724983215332,1396.22412109375,10.7144804000854,39.6140365600586,31.6523399353027,5322
"2019-09-17",14.94,103.532783508301,1401.2412109375,10.5900287628174,39.7494964599609,31.0007991790771,5418
"2019-09-18",14.62,103.775131225586,1393.32458496094,10.7961521148682,39.7570266723633,31.0410041809082,5360
"2019-09-19",14.53,103.340576171875,1393.18640136719,11.0100517272949,39.7796020507812,31.1214447021484,5436.5
"2019-09-20",14.54,103.892127990723,1393.18640136719,10.9011573791504,40.5170974731445,31.3627624511719,5349.5
"2019-09-23",14.56,104.376823425293,1393.18640136719,10.7611494064331,40.38916015625,31.1777515411377,5405.5
"2019-09-24",14.4,103.407432556152,1370.56433105469,10.8778219223022,39.0872573852539,30.6709976196289,5521.5
"2019-09-25",14.46,103.215217590332,1381.548828125,10.9944972991943,38.7674331665039,30.7031688690186,5581.5
"2019-09-26",14.57,100.415687561035,1381.23217773438,10.9011573791504,39.4543952941895,30.7675266265869,5644.5
"2019-09-27",14.6,99.1120223999023,1387.38720703125,10.9400482177734,39.5841522216797,30.7755584716797,5703
"2019-09-30",14.47,99.1120223999023,1387.33801269531,11.091724395752,39.6910133361816,30.5583877563477,5737.5
"2019-10-01",14.35,96.9475936889648,1356.71044921875,11.052830696106,39.3093719482422,30.3251132965088,5727.5
"2019-10-02",14.02,93.8388671875,1319.60119628906,11.1267251968384,38.1415405273438,29.4322509765625,5725.5
"2019-10-03",14.15,94.5575332641602,1321.08569335938,11.0178318023682,37.729362487793,29.2552852630615,5765.5
"2019-10-04",14.19,95.1425094604492,1311.19970703125,10.955605506897,37.2942886352539,29.7298698425293,5793.5
"2019-10-07",13.82,94.6494750976562,1311.19970703125,11.0100517272949,37.4469451904297,29.7218246459961,5883.5
"2019-10-08",13.77,93.3541564941406,1311.19970703125,11.1267251968384,37.0500411987305,29.6413917541504,5881.5
"2019-10-09",14.11,94.5491790771484,1303.60949707031,11.1539497375488,37.4698448181152,29.8987827301025,5862.5
"2019-10-10",14.09,95.7609252929688,1310.20007324219,11.1267251968384,38.0423164367676,29.8907432556152,5784.5
"2019-10-11",14.4,97.0645980834961,1316.13781738281,10.8661556243896,38.9200897216797,30.13205909729,5830
"2019-10-14",14.37,97.0896682739258,1316.13781738281,10.6833658218384,38.6605796813965,30.0998783111572,5820.5
"2019-10-15",14.4,97.1982955932617,1322.37194824219,10.7222585678101,38.9506225585938,30.0516223907471,5703.5
"2019-10-16",14.65,96.1954879760742,1306.88513183594,10.9633817672729,39.0040550231934,29.930965423584,5691.5
"2019-10-17",14.43,96.3960494995117,1295.91088867188,10.8428201675415,39.3246307373047,30.3733768463135,5754.5
"2019-10-18",14.53,95.8862686157227,1285.13415527344,10.9594945907593,39.2864761352539,30.1481418609619,5658.5
"2019-10-21",14.64,97.4489974975586,1301.29406738281,11.130615234375,39.6986503601074,30.7836055755615,5686.5
"2019-10-22",15.26,98.443489074707,1301.29406738281,11.3211812973022,39.9734306335449,30.976655960083,5653.5
"2019-10-23",15.58,98.593879699707,1314.15844726562,11.2978458404541,40.3550720214844,31.4190673828125,5660.5
"2019-10-24",15.25,98.2596054077148,1309.21069335938,11.445631980896,40.0115928649902,31.5397262573242,5683.5
"2019-10-25",15.85,99.170524597168,1309.21069335938,11.4611873626709,40.2711181640625,31.6523399353027,5706.5
"2019-10-28",16,99.0117340087891,1295.35681152344,11.4145193099976,40.3550720214844,31.563850402832,5721.5
"2019-10-29",16.04,98.7192459106445,1295.40612792969,11.2784004211426,40.2100601196289,30.5101165771484,5539
"2019-10-30",16.24,97.2400894165039,1280.00830078125,11.3328475952148,40.1871528625488,30.9364433288574,5381.5
"2019-10-31",16.24,97.0562286376953,1286.45043945312,11.3561820983887,40.1718902587891,30.4940338134766,5382.5
"2019-11-01",16.44,97.1147384643555,1306.24182128906,11.4923000335693,40.6222305297852,31.1294994354248,5361.5
"2019-11-04",16.39,101.59398651123,1360.17395019531,11.6089735031128,41.2557601928711,31.6603889465332,5374.5
"2019-11-05",16.36,101.903190612793,1383.42858886719,11.6595335006714,41.8282203674316,32.0384407043457,5406
"2019-11-06",15.95,100.19841003418,1358.19482421875,11.7567586898804,41.4389419555664,31.6925601959229,5341
"2019-11-07",16.33,101.86141204834,1369.70361328125,11.7062015533447,41.8969192504883,32.1297187805176,5295
"2019-11-08",15.82,101.05916595459,1342.71069335938,11.6206407546997,41.8282203674316,32.0234909057617,5300
"2019-11-11",16,100.958869934082,1342.70068359375,11.4339637756348,41.6221389770508,31.9908103942871,5268
"2019-11-12",15.64,101.08423614502,1333.30395507812,11.7800941467285,41.3320922851562,31.9744663238525,5111
"2019-11-13",15.4,102.187339782715,1317.46081542969,12.0328874588013,41.4465751647949,32.0398368835449,5072
"2019-11-14",15.12,101.919921875,1321.91638183594,11.9901075363159,41.4236793518066,31.851900100708,5130
"2019-11-15",15.44,101.810218811035,1316.96569824219,11.7684278488159,41.5152740478516,32.0398368835449,5013.5
"2019-11-18",15.1,100.046417236328,1301.12231445312,11.7800941467285,41.5000076293945,31.9172687530518,5126
"2019-11-19",14.85,98.2741775512695,1311.02416992188,11.6984233856201,40.9580764770508,31.5822429656982,5094
"2019-11-20",14.87,99.0252685546875,1311.02416992188,11.6906442642212,41.0496673583984,31.4678421020508,5172.5
"2019-11-21",15.2,100.232070922852,1336.1953125,11.6828670501709,41.4160499572754,31.5332183837891,5087
"2019-11-22",15.25,100.113929748535,1336.1953125,11.4495210647583,41.4389419555664,31.500524520874,4971.75
"2019-11-25",15.22,99.902946472168,1325.87707519531,11.352294921875,41.0573043823242,31.5659046173096,4933.5
"2019-11-26",14.76,99.4050445556641,1330.77856445312,11.4261865615845,40.5764350891113,31.1491603851318,5052
"2019-11-27",14.8,99.6413421630859,1330.77856445312,11.3795175552368,40.3627128601074,30.8549919128418,4957.25
"2019-11-29",14.73,98.8480529785156,1330.77856445312,11.3678493499756,40.1031951904297,30.5771732330322,5050
"2019-12-02",14.73,98.5695571899414,1328.84753417969,11.3134021759033,39.8513069152832,30.4872817993164,5156.5
"2019-12-03",14.68,97.8015823364258,1316.76733398438,11.2356195449829,39.5612602233887,30.0868854522705,5254
"2019-12-04",14.84,98.6877059936523,1327.79821777344,11.3561820983887,39.9123725891113,30.2830009460449,5335
"2019-12-05",15.22,98.1729125976562,1311.4599609375,11.4184074401855,39.9123725891113,29.9479732513428,5252
"2019-12-06",15.51,99.5906982421875,1330.28369140625,11.3484039306641,40.4390411376953,30.3075160980225,5215
"2019-12-09",15.56,98.9915161132812,1329.837890625,11.2784004211426,40.1718902587891,30.3156814575195,5274
"2019-12-10",15.59,99.4894409179688,1312.81640625,11.2045078277588,40.1031951904297,30.2421436309814,5253
"2019-12-11",15.71,98.0885314941406,1308.29150390625,11.1150569915771,40.2100601196289,29.8744316101074,5297
"2019-12-12",16.06,100.265823364258,1319.11401367188,11.0022735595703,40.5535316467285,30.2012805938721,5215
"2019-12-13",15.31,99.5485000610352,1314.98510742188,10.9633817672729,40.4237747192383,30.1849403381348,4977.25
"2019-12-16",15.39,100.729995727539,1314.98510742188,11.1617279052734,40.9886054992676,30.5935096740723,4805.5
"2019-12-17",15.48,100.08861541748,1312.61853027344,11.1539497375488,41.3931579589844,30.7160835266113,47.5875015258789
"2019-12-18",15.88,100.046417236328,1308.25170898438,11.3834056854248,41.4465751647949,30.7651062011719,4793.75
"2019-12-19",15.86,99.6919708251953,1308.25170898438,11.2472877502441,41.5305519104004,30.7651062011719,4681.5
"2019-12-20",15.56,101.000053405762,1320.92614746094,11.1617279052734,41.5000076293945,30.9285354614258,4679.25
"2019-12-23",15.88,101.54857635498,1319.341796875,11.1617279052734,42.0114097595215,31.1409950256348,4715.5
